,cd_cvm,dt_fim_exerc,ativo_operacional,passivo_operacional,ativo_operacional_liquido,ativo_financeiro,passivo_financeiro,passivo_financeiro_liquido,patrimonio_liquido,resultado_operacional_liquido,resultado_operacional_liquido_continuado,resultado_financeiro,protecao_fiscal,resultado_financeiro_liquido,resultado_abrangente,lucro_liquido,lucro_abrangente,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financeiro,ativo_circulante,passivo_circulante,receita_vendas,liquidez_corrente,margem_operacional_liquida_continuada,margem_operacional_liquida,giro,rspla,rspl,alavancagem,raol,cpfl,spread
1639,21300,2018,4193469,2138185,2055284,550653,0,-550653,2605937,226535.28,226535.28,-162258,-55167.72,-107090.28,0.0,119445,119445.0,374860,38001,-397516,811927,189117,508431,4.293252325280117,0.4455575682836019,0.4455575682836019,0.24737749138318596,0.04583572051051119,0.04583572051051119,-0.21130710374042044,0.11022091350879003,0.1944787007425729,0.30469961425136294
1640,19569,2018,9899902,13660293,-3760391,478364,1223324,744960,-4505351,462764.2799999998,462764.2799999998,-1882558,-640069.7200000001,-1242488.2799999998,-420706.0,-779724,-1200430.0,2081869,-1587256,-753189,3310835,7200556,11411354,0.4598026874591351,0.040552968560961286,0.040552968560961286,-3.0346190063746032,0.266445389049599,0.1730662050526141,-0.16535004708845105,-0.12306280916000485,-1.6678590528350512,-1.790921861995056
1641,23035,2018,1234302,549747,684555,413374,40720,-372654,1057209,69681.54,69681.54,2081,707.5400000000001,1373.46,-2583.0,71055,68472.0,97699,-34359,-53971,708827,220700,685559,3.2117217942908924,0.10164193016210128,0.10164193016210128,1.0014666462154247,0.06476675851227146,0.06720998402397256,-0.35248848619336387,0.10179100291430199,-0.0036856172213366825,0.0981053856929653
1642,19909,2018,17223759,6793070,10430689,907277,412109,-495168,10925857,1240769.02,1240769.02,-207847,-70667.98000000001,-137179.02,0.0,1103590,1103590.0,720581,694795,-1420681,1305042,948573,1196208,1.3757950099781462,1.0372518993352327,1.0372518993352327,0.1146815900656227,0.10100717957410572,0.10100717957410572,-0.04532074692172888,0.1189536971143517,0.2770353092283831,0.3959890063427348
1643,19925,2018,10130216,3726528,6403688,506931,1040253,533322,5870366,243879.34,243879.34,-348749,-118574.66,-230174.34,0.0,13705,13705.0,296295,342400,253116,1697830,1153078,421317,1.4724329143388393,0.578849987064372,0.578849987064372,0.06579286810975175,0.0023346074163007892,0.0023346074163007892,0.09084987205227067,0.03808420085425773,-0.43158605870374744,-0.3935018578494897
1644,20320,2018,16790232,11367733,5422499,161848,604211,442363,4980136,839237.36,839237.36,-376446,-127991.64000000001,-248454.36,-101587.0,590783,489196.0,1678043,-626299,-1153387,2537306,2292417,6874237,1.1068256778762329,0.12208443788016037,0.12208443788016037,1.267724899534329,0.09822944594284172,0.11862788486097568,0.08882548589034517,0.15476948174633134,-0.5616526698661506,-0.4068831881198193
1645,23531,2018,71382940,52480888,18902052,0,2522215,2522215,16379837,2926589.6399999997,2926589.6399999997,-2840554,-965788.3600000001,-1874765.64,-7801.0,1051824,1044023.0,13588695,-10415909,-3234647,11992220,18212551,32261856,0.6584591032854211,0.09071361672434468,0.09071361672434468,1.70679119917774,0.06373830215770768,0.06421455842326147,0.1539829120399672,0.15482920267069414,-0.7433012808186454,-0.5884720781479513
1646,20338,2018,7807466,1548686,6258780,0,696937,696937,5561843,692964.74,692964.74,46261,15728.740000000002,30532.26,18.0,723497,723515.0,779840,-1524194,269432,2449247,1280830,6025054,1.9122342543506945,0.11501386377615869,0.11501386377615869,0.9626563004291572,0.13008547706218965,0.13008224072488203,0.1253068452309783,0.11071882060081997,0.043809210875588464,0.15452803147640842
1647,22810,2018,10671571,5576098,5095473,0,2218319,2218319,2877154,1831852.98,1831852.98,-1539353,-523380.02,-1015972.98,45530.0,815880,861410.0,2781354,-237471,-2378915,2192641,2684218,4622087,0.816863980496368,0.396325941073805,0.396325941073805,0.907096750390003,0.2993965564582223,0.2835718908337892,0.7710115621200673,0.3595059732433083,-0.45799228154291605,-0.09848630829960775
1648,23965,2018,165621,108149,57472,0,16588,16588,40884,-2946.24,-2946.24,-4186,-1423.24,-2762.76,-19.0,-5709,-5728.0,0,0,0,11495,40330,114365,0.2850235556657575,-0.02576172780133782,-0.02576172780133782,1.9899255289532294,-0.1401037080520497,-0.13963897857352509,0.40573329419821935,-0.05126391982182628,-0.16655172413793104,-0.21781564395975733
1649,23264,2018,94112747,35018084,59094663,13391,1560630,1547239,57547424,13900894.76,13900894.76,-3823436,-1299968.24,-2523467.76,2164161.0,11377427,13541588.0,17911195,-3675706,-13221612,25329605,24828370,50231336,1.0201879946206698,0.2767375082358948,0.2767375082358948,0.850014763600564,0.23531180127193876,0.19770523525084285,0.026886329438481904,0.23523096764254328,-1.6309489096383945,-1.3957179419958512
1650,24260,2018,3823488,2261541,1561947,25414,380835,355421,1206526,436831.18,436831.18,-121023,-41147.82,-79875.18,1961.0,356956,358917.0,131533,-569424,286198,894407,895124,1160033,0.9991989936589791,0.37656789074103925,0.37656789074103925,0.742683970710914,0.29747970619779435,0.29585437860435665,0.29458213084508744,0.27967093633778867,-0.2247339915199158,0.05493694481787287
1651,20087,2018,37003470,27797075,9206395,6755298,694699,-6060599,15266994,-227802.32,-227802.32,-629948,-214182.32,-415765.68,2135183.0,-643568,1491615.0,4012758,-1915381,-1885826,27398394,11734805,18721620,2.3347975530909975,-0.012167874361299931,-0.012167874361299931,2.0335451607279507,0.09770194446922557,-0.042154205339964106,-0.39697395571125527,-0.024743922023767177,0.06860141712065095,0.04385749509688377
1652,20966,2018,3202251,1297108,1905143,21793,601894,580101,1325042,240953.08000000002,187279.08000000002,-196038,-66652.92,-129385.08,44072.0,111568,155640.0,-87513,-25457,90168,1486794,1145064,1370837,1.2984374672507388,0.13661659263646955,0.17577077362224686,0.719545461941702,0.11746042766946255,0.08419959518264326,0.4377981980948528,0.09830184925750982,-0.22303888460802515,-0.12473703535051534
1653,20982,2018,8058353,3126483,4931870,816905,396588,-420317,5352187,564037.58,564037.58,-141613,-48148.420000000006,-93464.57999999999,0.0,470573,470573.0,853029,-344687,-509264,1274156,713933,1229142,1.784699684704307,0.4588872400422408,0.4588872400422408,0.24922433073053427,0.08792162904621979,0.08792162904621979,-0.07853182259887406,0.1143658652803095,0.22236688023563164,0.3367327455159411
1654,20630,2018,159861,19735,140126,27420,0,-27420,167546,-19919.260000000002,-19919.260000000002,-3139,-1067.26,-2071.74,0.0,-21991,-21991.0,10776,1608,-8554,82272,7421,5281,11.086376499124107,-3.7718727513728463,-3.7718727513728463,0.037687509812597234,-0.13125350649970755,-0.13125350649970755,-0.16365654805247515,-0.14215249132923227,0.07555579868708971,-0.06659669264214256
1655,80020,2018,2836437,735064,2101373,250483,0,-250483,2351856,-573313.84,-573313.84,-52676,-17909.84,-34766.16,178396.0,-608080,-429684.0,-144381,-367128,27506,701737,77294,-417879,9.07880301187673,1.371961357234989,1.371961357234989,-0.1988599834489165,-0.18269996122211565,-0.25855324475648167,-0.10650439482689417,-0.2728282127923029,0.13879648519061175,-0.13403172760169116
1656,24473,2018,2134263,983321,1150942,131575,711,-130864,1281806,139644.16,324232.16000000003,-58026,-19728.84,-38297.16,0.0,101347,101347.0,-14308,368609,-354026,164894,220205,166522,0.7488204173383892,1.9470830280683635,0.8385928586012659,0.1446832246976824,0.07906578686634327,0.07906578686634327,-0.102093452519336,0.28171025125505894,0.29264855116762445,0.5743588024226833
1657,20257,2018,8616294,3615962,5000332,0,428280,428280,4572052,1210688.42,1210688.42,-211187,-71803.58,-139383.41999999998,0.0,1071305,1071305.0,1197327,-237256,-995882,1927671,646805,1635237,2.980296998322524,0.7403748936698472,0.7403748936698472,0.3270256854944832,0.2343160139036039,0.2343160139036039,0.09367347527980871,0.24212160712528685,-0.3254492855141496,-0.08332767838886274
1658,20184,2018,14582,61015,-46433,0,0,0,-46433,-4545.58,-1273.58,4363,1483.42,2879.58,-22555.0,-1666,-24221.0,-4973,0,-404,14582,61015,0,0.23899041219372286,0.0,0.0,0.0,0.5216333211293692,0.035879654556026964,0.0,0.027428337604720777,0.0,0.027428337604720777
1659,20435,2018,1920549,980185,940364,15951,173807,157856,782508,-242795.68,-242795.68,-61352,-20859.68,-40492.32,0.0,-283288,-283288.0,79809,24413,-99940,712123,528930,175933,1.346346397443896,-1.380046267613239,-1.380046267613239,0.187090318217201,-0.3620256917501163,-0.3620256917501163,0.20173084492426915,-0.2581932953622214,-0.2565142915061828,-0.5147075868684042
1660,20370,2018,231875,209937,21938,0,0,0,21938,-37160.54,-37160.54,-15231,-5178.54,-10052.46,0.0,-47213,-47213.0,-7419,-5116,-12488,43673,63806,109195,0.684465410776416,-0.3403135674710381,-0.3403135674710381,4.977436411705716,-2.152110493208132,-2.152110493208132,0.0,-1.6938891421278148,0.0,-1.6938891421278148
1661,23175,2018,2012298,1378736,633562,177906,165206,-12700,646262,97023.12,97023.12,-120082,-40827.880000000005,-79254.12,0.0,17769,17769.0,153777,-312242,254883,556947,298868,744954,1.8635216885046242,0.130240417529136,0.130240417529136,1.1758186254857457,0.02749504071104289,0.02749504071104289,-0.019651472622558654,0.15313910872179834,6.240481889763779,6.393620998485577
1662,20605,2018,4622015,2413042,2208973,193046,134771,-58275,2267248,272974.48,272974.48,-117478,-39942.520000000004,-77535.48,-808.0,195439,194631.0,-108551,293341,-151365,657085,680168,485694,0.9660627962503382,0.5620297553603709,0.5620297553603709,0.21987321710134075,0.08584460103173538,0.08620098021919084,-0.025702966768522895,0.12357529041776426,1.3305101673101671,1.4540854577279314
1663,20770,2018,2508959,311237,2197722,465117,25827,-439290,2637012,29897.26000000001,29897.26000000001,109489,37226.26,72262.73999999999,0.0,102160,102160.0,139639,37392,-218523,1644936,204388,390762,8.048104585396404,0.07651015195950478,0.07651015195950478,0.17780319803869643,0.03874081725832116,0.03874081725832116,-0.16658627264494816,0.013603749700826588,-0.1644989414737417,-0.1508951917729151
1664,20915,2018,13636891,8346778,5290113,0,415527,415527,4874586,667961.2,667961.2,136630,46454.200000000004,90175.79999999999,0.0,758137,758137.0,625606,587865,-1131742,7861258,2641253,5418995,2.9763366099347546,0.12326292974988903,0.12326292974988903,1.0243628066167962,0.15552849000920282,0.15552849000920282,0.0852435468365929,0.12626596067040533,0.21701550079778206,0.3432814614681874
1665,21490,2018,13986845,7638794,6348051,619735,706077,86342,6261709,926909.02,926909.02,-266847,-90727.98000000001,-176119.02,13772.0,750790,764562.0,681258,-345301,1031598,4986366,1528902,1882909,3.2614032815706957,0.49227499576453243,0.49227499576453243,0.2966121412698165,0.12210117078260903,0.1199017712257149,0.013788887346888844,0.14601474058730782,-2.0397838826990338,-1.893769142111726
1666,4669,2018,10076304,4816032,5260272,395844,726969,331125,4929147,985561.72,985561.72,378958,128845.72000000002,250112.27999999997,-70.0,1235674,1235604.0,278743,-371395,449084,6519660,3937065,7192596,1.6559696118809315,0.13702447906152382,0.13702447906152382,1.367342981503618,0.2506729866242577,0.25068718786435057,0.06717693751068897,0.18735945973896406,0.7553409739524348,0.9427004336913989
1667,20540,2018,12100821,7104692,4996129,75035,819993,744958,4251171,451528.5,451528.5,-504125,-171402.5,-332722.5,0.0,118806,118806.0,562619,-53784,-582479,1330820,1396121,1936318,0.9532268334907934,0.23318922821561333,0.23318922821561333,0.3875636517792075,0.027946652816365186,0.027946652816365186,0.17523595263516806,0.09037566884281811,-0.4466325618357008,-0.3562568929928827
1668,21636,2018,2614607,2356205,258402,13778,348669,334891,-76489,-647471.02,-647471.02,-316403,-107577.02,-208825.97999999998,0.0,-856297,-856297.0,33328,-23414,-18354,1737707,2195371,709795,0.7915322740438859,-0.9121943941560592,-0.9121943941560592,2.746863414369858,11.195034580135706,11.195034580135706,-4.3782896887134095,-2.5056734081005567,-0.6235640253097275,-3.1292374334102844
1669,21393,2018,1234879,3047134,-1812255,100932,3429,-97503,-1714752,56806.24,56806.24,8636,2936.2400000000002,5699.76,324.0,62506,62830.0,0,0,0,344448,50477,202577,6.823860372050637,0.2804180138910143,0.2804180138910143,-0.11178173049598429,-0.036640867017504575,-0.0364519184115254,0.05686128373082522,-0.03134561085498454,-0.05845727823759269,-0.08980288909257722
1670,24546,2018,108922,53975,54947,0,13765,13765,41182,8405.08,8405.08,-3988,-1355.92,-2632.08,-464.0,5773,5309.0,1754,-12623,14137,65046,37464,111567,1.7362267777065983,0.07533661387327795,0.07533661387327795,2.0304475221577154,0.12891554562673013,0.14018260405031324,0.3342479724151328,0.15296704096674976,-0.19121540138031237,-0.03824836041356261
1671,21180,2018,347192,121835,225357,0,0,0,225357,-70713.04,-70713.04,3544,1204.96,2339.04,0.0,-68374,-68374.0,-49951,-3970,48369,85601,65375,111308,1.3093843212237093,-0.6352916232436122,-0.6352916232436122,0.49391853814170406,-0.3034030449464627,-0.3034030449464627,0.0,-0.3137823098461552,0.0,-0.3137823098461552
1672,21008,2018,2840155,2902343,-62188,132605,31734,-100871,38683,-129836.72,-129836.72,-344258,-117047.72,-227210.28,0.0,-357047,-357047.0,-90503,828336,-462521,753816,1144291,215625,0.6587625000983142,-0.6021413101449276,-0.6021413101449276,-3.467308805557342,-9.230075226843834,-9.230075226843834,-2.6076312592094717,2.0878098668553418,2.2524836672581814,4.340293534113523
1673,23930,2018,119443,222888,-103445,176978,1007,-175971,72526,-57234.8,-57234.8,-40920,-13912.800000000001,-27007.199999999997,0.0,-84242,-84242.0,6186,44790,-50644,193165,58148,44290,3.321954323450506,-1.292273650937006,-1.292273650937006,-0.4281502247571173,-1.161542067672283,-1.161542067672283,-2.42631607975071,0.5532872540963798,0.153475288541862,0.7067625426382418
1674,23612,2018,218281,141905,76376,0,27634,27634,48742,8953.18,8953.18,-15323,-5209.820000000001,-10113.18,0.0,-1160,-1160.0,-7169,-7364,38312,53286,52345,63073,1.0179768841341101,0.1419494871022466,0.1419494871022466,0.8258222478265423,-0.023798777235238603,-0.023798777235238603,0.5669443190677445,0.11722504451660208,-0.36596873416805387,-0.24874368965145177
1675,21040,2018,3421738,1506122,1915616,166687,307785,141098,1774518,133409.8,133409.8,-126830,-43122.200000000004,-83707.79999999999,3520.0,49702,53222.0,146722,-15954,-85196,508238,366168,489767,1.3879913045378078,0.2723944242874673,0.2723944242874673,0.25567076073701617,0.029992369758999344,0.028008732512152596,0.07951342279988144,0.06964328967809832,-0.5932600036853817,-0.5236167140072834
1676,21016,2018,3298103,715265,2582838,804360,795789,-8571,2591409,723298.8200000001,723298.8200000001,-118827,-40401.18,-78425.82,0.0,644873,644873.0,1056685,-291930,-471155,1550627,1289100,3619377,1.20287564967807,0.19984069634083437,0.19984069634083437,1.401317852687625,0.24885033585975816,0.24885033585975816,-0.003307467096085566,0.2800403354759377,9.150136506825342,9.43017684230128
1677,21130,2018,1087083,356072,731011,0,130520,130520,600491,78938.4,78938.4,-2940,-999.6,-1940.4,0.0,76998,76998.0,-22440,-17933,50101,848848,328146,545246,2.586799778147532,0.1447757525960759,0.1447757525960759,0.7458793369730414,0.12822506915174417,0.12822506915174417,0.21735546411186846,0.10798524235613417,-0.014866687097762796,0.09311855525837137
1678,23396,2018,6292255,5422636,869619,1139059,353978,-785081,1654700,379242.2,379242.2,-307720,-104624.8,-203095.2,34990.0,176147,211137.0,380413,-1365477,990031,1969374,1111087,2264218,1.7724750627088608,0.16749367772891127,0.16749367772891127,2.603689661794418,0.12759835619749804,0.10645252915936423,-0.47445518825164684,0.4361015571186922,0.2586933068052851,0.6947948639239773
1679,21903,2018,8628636,6259602,2369034,0,1346779,1346779,1022255,808101.5,808101.5,-318575,-108315.50000000001,-210259.5,0.0,597842,597842.0,1744284,-893524,-827355,2049249,1771322,3037756,1.1569037137234224,0.266019226033954,0.266019226033954,1.282276235799064,0.5848266821879081,0.5848266821879081,1.3174589510445045,0.34111013180899896,-0.1561202691755663,0.18498986263343267
1680,80063,2018,15813058,3360392,12452666,0,0,0,12452666,258156.36,408927.36,-391146,-132989.64,-258156.36,89193.0,0,89193.0,223507,-23028,-500899,3702667,0,3085326,0.0,0.1325394334342627,0.08367231209927249,0.2477642940074037,0.007162562619121078,0.0,0.0,0.03283853915298138,0.0,0.03283853915298138
1681,23493,2018,639231,1015581,-376350,0,0,0,-376350,-657549.3,-657549.3,-20345,-6917.3,-13427.7,-12112.0,-670977,-683089.0,349893,-251339,16220,283716,280122,538273,1.0128301240173925,-1.2215907169781877,-1.2215907169781877,-1.4302457818519996,1.815036535140162,1.7828537265842965,0.0,1.7471749701076127,0.0,1.7471749701076127
1682,21520,2018,1937123,1441940,495183,0,731803,731803,-236620,-109122.66,-109122.66,-163899,-55725.66,-108173.34,0.0,-217296,-217296.0,60852,1013,-55957,259114,1420574,189264,0.18240091681249973,-0.5765632132893735,-0.5765632132893735,0.38221021319391013,0.9183331924604852,0.9183331924604852,-3.0927351872200153,-0.22036834867109736,-0.14781756838930696,-0.3681859170604043
1683,23272,2018,3222897,968383,2254514,0,94891,94891,2159623,72702.92,72702.92,-38812,-13196.080000000002,-25615.92,227.0,47087,47314.0,76704,34590,36379,193888,149899,104827,1.2934575947804856,0.6935514705180917,0.6935514705180917,0.04649649547529978,0.02190845346618368,0.02180334252783935,0.04393868744683679,0.032247712810831955,-0.26995099640640313,-0.2377032835955712
1684,22560,2018,1057219,652160,405059,0,41502,41502,363557,24184.6,24184.6,-77660,-26404.4,-51255.6,-1214.0,-27071,-28285.0,21121,-32280,18053,435707,151218,669841,2.8813170389768414,0.03610498610864369,0.03610498610864369,1.6536874875018208,-0.07780073000932454,-0.07446150122264183,0.114155414419197,0.05970636376429112,-1.2350151799913256,-1.1753088162270344
1685,21342,2018,1740647,5755017,-4014370,0,0,0,-4014370,-189771.72000000003,-189771.72000000003,-360308,-122504.72000000002,-237803.27999999997,-2071.0,-427575,-429646.0,-301,0,1356,10373,409442,9060,0.025334479608833487,-20.946105960264905,-20.946105960264905,-0.0022568921150765875,0.10702700548280303,0.10651110884148696,0.0,0.04727310138328057,0.0,0.04727310138328057
